CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
784	824	47	0.9277	-145.038
814	824	47	0.9286	-115.027
824	840	47	0.9029	16.979
824	844	47	0.9258	43.990
824	1060	47	0.9457	34.006
733	1060	47	0.9362	-81.021
754	1060	47	0.94	-97.017
784	1060	47	0.9481	-111.032
814	1060	47	0.9441	-81.021
1060	1242	47	0.9175	85.016
332	1242	47	0.9038	31.042
733	1242	47	0.9604	3.995
754	1242	47	0.9457	-12.000
784	1242	47	0.9622	-26.016
814	1242	47	0.9598	3.995
698	1211	47	0.9223	-49.020
1559	1750	47	0.927	-14.016
1682	1750	47	0.9286	0.000
1750	1770	47	0.919	2.052
332	372	47	0.9177	128.095
332	384	47	0.9256	128.059
332	1104	47	0.9008	-82.044
348	526	47	0.9239	16.990
426	526	47	0.915	-26.016
526	1376	47	0.9313	-147.069
372	384	47	0.9648	-0.036
384	469	47	0.9048	2.015
384	631	47	0.9156	-13.979
348	372	47	0.9239	-14.016
372	469	47	0.9129	1.979
372	631	47	0.9528	-14.016
933	1104	47	0.9058	49.978
733	814	47	0.9868	-0.000
754	814	47	0.9618	-15.995
784	814	47	0.9748	-30.011
733	754	47	0.9608	15.995
754	784	47	0.9724	14.015
348	426	47	0.9058	43.006
733	784	47	0.9753	30.011
1559	1770	47	0.9094	-11.963
1966	1968	49	0.9568	17.027
1123	1253	51	0.959	0.000
241	704	52	0.947	-48.000
494	704	52	0.9396	-33.984
548	704	52	0.9582	-33.984
704	792	52	0.9074	-14.016
704	1271	52	0.9524	-24.000
310	549	52	0.9291	-24.000
326	387	52	0.9012	-13.979
326	436	52	0.9211	18.011
326	501	52	0.92	18.010
326	1049	52	0.9293	18.011
270	792	52	0.9128	-48.000
560	792	52	0.9494	-33.984
624	792	52	0.9612	-33.984
782	2009	52	0.9118	-55.101
2009	2038	52	0.9215	-27.998
2009	2040	52	0.9355	-27.999
2009	2042	52	0.9201	-28.031
241	548	52	0.9806	-14.016
494	548	52	0.9652	-0.000
548	560	52	0.9292	-14.016
548	647	52	0.9261	-24.000
548	1153	52	0.9422	-24.000
834	977	52	0.9202	-18.011
836	977	52	0.9408	-0.984
977	1010	52	0.9312	0.000
977	1011	52	0.9074	18.011
275	648	52	0.9414	-14.016
647	648	52	0.9586	-18.011
648	1086	52	0.9098	18.011
648	1153	52	0.9414	18.011
609	747	52	0.9132	-33.984
747	782	52	0.9312	-14.016
747	1271	52	0.9069	-54.011
311	387	52	0.9504	-0.984
313	387	52	0.952	-18.011
387	501	52	0.9248	31.990
387	1049	52	0.9068	31.990
436	549	52	0.9066	-27.995
442	549	52	0.9106	-0.000
