CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
106	122	-0.948	0.000	0.7753	0.6793	1
106	131	-16.031	0.000	0.7453	0.6546	1
106	155	-2.016	0.000	0.7617	0.6902	1
106	163	-13.943	0.000	0.8219	0.7691	1
106	185	-66.010	0.000	0.7766	0.7021	1
106	203	-97.016	0.000	0.7336	0.6277	1
106	208	-73.053	0.000	0.7402	0.6010	1
106	212	-65.974	0.000	0.7965	0.6646	1
106	220	-16.031	0.000	0.7871	0.6847	1
106	243	-15.995	0.000	0.7759	0.6847	1
106	266	-16.031	0.000	0.7944	0.7622	1
106	276	0.000	0.000	0.8504	0.7424	1
106	317	17.007	0.000	0.7446	0.5596	1
106	334	8.016	0.000	0.7132	0.5708	1
106	335	-210.100	0.000	0.7108	0.4976	1
106	352	-111.032	0.000	0.7553	0.6611	1
106	413	-113.048	0.000	0.7181	0.6506	1
106	414	-0.000	0.000	0.7293	0.7708	1
106	438	-49.979	0.000	0.7575	0.5735	1
106	469	-97.053	0.000	0.7954	0.6410	1
106	586	41.063	0.000	0.7159	0.4502	1
106	633	0.036	0.000	0.7923	0.6874	1
106	699	14.052	0.000	0.7680	0.7540	1
106	705	49.053	0.000	0.7263	0.4864	1
106	706	0.036	0.000	0.8090	0.6584	1
106	726	-54.011	0.000	0.7243	0.5737	1
106	744	0.036	0.000	0.7752	0.6154	1
106	756	-184.085	0.000	0.7225	0.6013	1
106	762	-244.122	0.000	0.8214	0.6699	1
106	787	0.036	0.000	0.7836	0.6482	1
106	867	31.042	0.000	0.7341	0.5184	1
106	873	-18.973	0.000	0.7232	0.5828	1
106	895	-18.964	0.000	0.7019	0.5668	1
106	1018	-57.984	0.000	0.7639	0.6566	1
106	1239	0.036	0.000	0.7541	0.5714	1
106	1337	14.052	0.000	0.7700	0.7088	1
106	1454	14.052	0.000	0.7862	0.7350	1
106	1545	14.052	0.000	0.7508	0.6191	1
107	141	14.016	0.000	0.9823	0.9144	1
107	199	14.052	0.000	0.9773	0.8664	1
107	248	-114.991	0.000	0.7394	0.4111	1
108	148	-0.984	0.000	0.7605	0.6561	1
108	155	-8.101	0.000	0.7346	0.5500	1
108	166	15.995	0.000	0.7006	0.6531	1
108	336	1.428	0.000	0.7082	0.6051	1
108	370	1.979	0.000	0.7094	0.6270	1
108	413	-119.133	0.000	0.7031	0.5988	1
109	209	17.999	0.000	0.8032	0.8714	1
109	346	-45.000	0.000	0.7437	0.6506	1
